,gene,global_bin,present,avg_exp
15711,Olfr251,1.0,0.0,0.0
15712,Olfr147,1.0,0.0,0.0
15713,Olfr901,1.0,0.0,0.0
15714,Olfr902,1.0,0.0,0.0
15715,Olfr904,0.9990664891167259,0.0,0.0
15716,Olfr905,0.9993778770943988,0.0,0.0
15717,Olfr906,1.0,0.0,0.0
15718,Olfr907,1.0,0.0,0.0
15719,Olfr911-ps1,1.0,0.0,0.0
15720,Olfr910,1.0,0.0,0.0
15721,Olfr912,0.9981355798742928,0.0,0.0
15722,Olfr913,1.0,0.0,0.0
15723,Olfr914,1.0,0.0,0.0
15724,Olfr916,1.0,0.0,0.0
15725,Olfr917,1.0,0.0,0.0
15726,Olfr918,1.0,0.0,0.0
15727,Olfr919,1.0,0.0,0.0
15728,Vwa5a,0.9446124675342619,0.0,0.0
15729,Olfr920,0.9934606643823125,0.0,0.0
15730,Olfr921,1.0,0.0,0.0
15731,Olfr922,0.9996886475645433,0.0,0.0
15732,Olfr923,1.0,0.0,0.0
15733,Olfr924,1.0,0.0,0.0
15734,Olfr26,1.0,0.0,0.0
15735,Olfr926,1.0,0.0,0.0
15736,Olfr930,1.0,0.0,0.0
15737,Olfr933,1.0,0.0,0.0
15738,Olfr934,1.0,0.0,0.0
15739,Olfr935,1.0,0.0,0.0
15740,Olfr146,1.0,0.0,0.0
15741,Olfr937,1.0,0.0,0.0
15742,Olfr938,1.0,0.0,0.0
15743,Olfr27,0.999688742801569,0.0,0.0
15744,Olfr943,1.0,0.0,0.0
15745,Olfr944,1.0,0.0,0.0
15746,Olfr1537,1.0,0.0,0.0
15747,Olfr945,1.0,0.0,0.0
15748,Olfr948,1.0,0.0,0.0
15749,Olfr951,1.0,0.0,0.0
15750,Olfr952,1.0,0.0,0.0
15751,Olfr954,1.0,0.0,0.0
15752,Olfr955,1.0,0.0,0.0
15753,Olfr44,1.0,0.0,0.0
15754,Olfr957,1.0,0.0,0.0
15755,Olfr958,0.9996886259990067,0.0,0.0
15756,Olfr959,0.9996886270010115,0.0,0.0
15757,AW551984,0.8749942741945571,0.013184629972456768,0.566864412856791
15758,Olfr148,1.0,0.0,0.0
15759,Olfr960,1.0,0.0,0.0
15760,Olfr961,0.9894171150479243,0.0,0.0
15761,Olfr963,1.0,0.0,0.0
15762,Olfr149,1.0,0.0,0.0
15763,Olfr965,1.0,0.0,0.0
15764,Olfr150,1.0,0.0,0.0
15765,Olfr967,0.9959520766530586,0.0,0.0
15766,Olfr968,0.9996881246297405,0.0,0.0
15767,Olfr969,1.0,0.0,0.0
15768,Olfr970,1.0,0.0,0.0
15769,Olfr971,1.0,0.0,0.0
15770,Olfr972,1.0,0.0,0.0
15771,Olfr229,1.0,0.0,0.0
15772,Olfr974,1.0,0.0,0.0
15773,Olfr975,1.0,0.0,0.0
15774,Olfr976,0.9993774686978462,0.0,0.0
15775,Olfr978,1.0,0.0,0.0
15776,Olfr979,1.0,0.0,0.0
15777,Olfr980,1.0,0.0,0.0
15778,Olfr981,1.0,0.0,0.0
15779,Olfr982,1.0,0.0,0.0
15780,Olfr983,0.9996886270010115,0.0,0.0
15781,Olfr984,0.9996903805094531,0.0,0.0
15782,Olfr985,1.0,0.0,0.0
15783,Tmem225,1.0,0.0,0.0
15784,Olfr986,0.9968871987547152,0.0,0.0
15785,Zfp202,0.9116377173757968,0.0,0.0
15786,Scn3b,0.48094110658361783,0.2809409852350206,0.7767817874753782
15787,Gramd1b,0.7037124013246834,1.0,1.6502720061428056
15788,1700110K17Rik,0.9813302405282153,0.0,0.0
15789,Gm48129,0.9993772519980133,0.0,0.0
15790,Gm48127,0.9981321275962008,0.0,0.0
15791,Gm17540,1.0,0.0,0.0
15792,Gm35177,0.999688742801569,0.0,0.0
15793,Gm48277,1.0,0.0,0.0
15794,Gm48284,0.9981311750001006,0.0,0.0
15795,Gm35371,1.0,0.0,0.0
15796,Gm21915,1.0,0.0,0.0
15797,Clmp,0.3079292976401307,0.6271278276967536,0.5698180199279719
15798,Gm48294,0.9975107456054351,0.0,0.0
15799,Gm16095,0.9968891519248569,0.0,0.0
15800,Gm48293,0.9744879541910143,0.0,0.0
15801,Gm16096,0.9993780912460536,0.0,0.0
15802,Hspa8,0.4283729747120139,1.0,2.5593381521206284
15803,Bsx,0.9993772540020229,0.0,0.0
15804,Jhy,0.996889787217516,0.0,0.0
15805,Crtam,0.9729310105259492,0.0,0.0
