,gene,score
172,1700015C15Rik,0.08120208454816717
173,1700015C17Rik,0.00726493533941313
174,1700015F17Rik,0.08810767561279256
175,1700015G11Rik,0.04166923220214987
176,1700015H07Rik,0.09663206513903733
177,1700015I17Rik,0.03732445979637332
178,1700015O11Rik,0.028086321288915674
179,1700016B01Rik,0.0769992673357613
180,1700016C15Rik,0.05678499405102816
181,1700016D06Rik,0.08332110786391007
182,1700016F12Rik,0.06011306421856159
183,1700016G22Rik,0.06477107139612819
184,1700016H03Rik,0.05640851976662794
185,1700016H13Rik,0.07283936253832943
186,1700016J18Rik,0.09571027877363911
187,1700016K05Rik,0.13372112124035315
188,1700016K19Rik,0.1208576523960649
189,1700016L21Rik,0.05843132788914059
190,1700016P03Rik,0.4023266879243256
191,1700016P04Rik,0.03808739128016018
192,1700017B05Rik,0.16169552926735986
193,1700017D01Rik,0.05043481355518635
194,1700017G19Rik,0.06486939710187636
195,1700017I07Rik,0.07218126000884628
196,1700017J07Rik,0.0303577706706486
197,1700017L05Rik,0.014138996607187723
198,1700017M07Rik,0.09432212443317636
199,1700017N19Rik,0.23214367521113016
200,1700018A04Rik,0.050463275205758974
201,1700018A23Rik,0.04679813322958802
202,1700018B08Rik,0.07242284391862347
203,1700018B24Rik,0.07948912828537122
204,1700018F24Rik,0.0
205,1700018G05Rik,0.036064890350962
206,1700018L02Rik,0.08674575349356584
207,1700018P08Rik,0.0
208,1700019A02Rik,0.10565857419413201
209,1700019C18Rik,0.04774744896384121
210,1700019D03Rik,0.2746644373403371
211,1700019E08Rik,0.0
212,1700019F05Rik,0.04495985028899627
213,1700019G24Rik,0.10122025283115395
214,1700019J19Rik,0.08046714055920519
215,1700019L13Rik,0.07812196024282311
216,1700019N19Rik,0.06490536552204958
217,1700019P21Rik,0.04381300511233002
218,1700020A23Rik,0.04514084292600853
219,1700020D05Rik,0.08718477963170804
220,1700020D12Rik,0.035415870015475415
221,1700020G17Rik,0.07258800123971633
222,1700020L24Rik,0.08642785181554442
223,1700020M21Rik,0.04325273976977436
224,1700020N01Rik,0.08275478566958186
225,1700020N15Rik,0.07053611535136135
226,1700020N18Rik,0.0
227,1700021A07Rik,0.15818510333828228
228,1700021F02Rik,0.0
229,1700021F05Rik,0.2031879823745748
230,1700021F07Rik,0.011896995414382331
231,1700021F13Rik,0.0
232,1700021G15Rik,0.05192023684280298
233,1700021J08Rik,0.0551829377098738
234,1700021L23Rik,0.1342646484328415
235,1700021N21Rik,0.07862685556426548
236,1700021P04Rik,0.0
237,1700022A22Rik,0.08996579890130754
238,1700022E09Rik,0.0
239,1700022H01Rik,0.06706506576714284
240,1700022H16Rik,0.0
241,1700022I11Rik,0.1035099837989227
242,1700022N22Rik,0.08134255046280237
243,1700023C21Rik,0.03672971312105065
244,1700023F02Rik,0.1362857068826917
245,1700023F06Rik,0.21752572102206008
246,1700023G09Rik,0.0011704467793074533
247,1700023H06Rik,0.07926912781965005
248,1700024B05Rik,0.04677112451520525
249,1700024B18Rik,0.21572411604840883
250,1700024G13Rik,0.054563977547207695
251,1700024I08Rik,0.05443067644421218
252,1700024P04Rik,0.0
253,1700025B11Rik,0.10538448427862457
254,1700025C18Rik,0.08588810293205329
255,1700025D23Rik,0.06376035521968189
256,1700025F22Rik,0.02206151855844651
257,1700025F24Rik,0.0672615064823475
258,1700025G04Rik,0.44009410960095796
259,1700025H01Rik,0.04361246994759589
260,1700025J12Rik,0.0436559753221117
261,1700025K04Rik,0.036607178315611354
262,1700025K24Rik,0.09122602848703933
263,1700025L06Rik,0.08742188339803231
264,1700025M24Rik,0.03822046873687172
265,1700025N21Rik,0.0624037494513635
266,1700025N23Rik,0.07839597690016381
267,1700025O08Rik,0.058358617434096025
268,1700026D11Rik,0.07613241168789081
269,1700026F02Rik,0.10989752450109407
270,1700026J12Rik,0.08062974306419815
271,1700026J14Rik,0.07547356487551535
272,1700026N04Rik,0.07673255219565342
273,1700027A07Rik,0.10903747514789075
274,1700027A15Rik,0.10437920357542581
275,1700027F06Rik,0.03611230954810017
276,1700027F09Rik,0.0228689442275863
277,1700027H10Rik,0.1775564630602279
278,1700027I24Rik,0.06910821553743465
279,1700027J07Rik,0.07948326696121287
280,1700028D13Rik,0.06141394377021191
281,1700028E10Rik,0.12422038920823386
282,1700028I16Rik,0.08327836217055816
283,1700028J19Rik,0.08472156251742013
284,1700028K03Rik,0.12787613216503493
285,1700028M03Rik,0.05194979247037375
286,1700028N14Rik,0.04120834740045467
287,1700028P14Rik,0.16188977854311792
288,1700028P15Rik,0.02225625945984763
289,1700029B22Rik,0.0016524990042770433
290,1700029E06Rik,0.022638896756999045
291,1700029F12Rik,0.09103268426928343
292,1700029H14Rik,0.06918029745329876
293,1700029I15Rik,0.08451251210469889
294,1700029J03Rik,0.07222485459005204
295,1700029J07Rik,0.1523195975699075
296,1700029M03Rik,0.05422852532137262
297,1700029M20Rik,0.0484309657398968
298,1700029N11Rik,0.032748832210722126
299,1700029P11Rik,0.008459763883538127
